unnamed_col,RowId,ORDER-ID,ORDER DATE,ShipDate,SHIP_MODE,CUST-ID,CUSTOMER NAME,Segment,Country,City,State,Postal Code ,Region ,Product ID,Category,SubCategory,Product  Name,Sales USD,QTY ,Discount%,PROFIT($),Notes (Dirty)
6543,6544,US-2017-107888,2017-11-16,19/11/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98103,North,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,$33.29,1,0.0,7.9896,check
6721,6722,CA-2017-102974,2017-09-19,2017-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032.0,North,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,0.0,6.0632,
2303,2304,CA-2017-157931,17/09/2017,09-22-2017,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076.0,North,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0.0,$188.22,
9805,9806,CA-2016-136322,10-21-2016,26/10/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Fort Lauderdale,Florida,33311.0,North,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",45.568,2,0.2,9.6832,
4176,4177,CA-2014-128846,,,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,29203.0,North,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0.0,163.787,
3768,3769,CA-2014-153913,2014-12-16,20/12/2014,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012.0,North,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,1013.832,9,0.2,101.3832,
5052,5053,US-2017-120607,2017-05-19,05-19-2017,Same Day,JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,30318.0,North,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,,4,0.0,91.9508,
6627,6628,CA-2014-138513,2014-05-23,27/05/2014,Standard Class,EH-13990,Erica Hackney,Consumer,United States,Bellevue,Washington,98006.0,North,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2,0.0,6.2208,
1390,1391,US-2016-108504,,,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,30080.0,North,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0.0,60.2553,
286,287,CA-2016-112697,18/12/2016,12-20-2016,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319.0,North,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,$-169.37,
9114,9115,CA-2016-135461,,,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049.0,North,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5,0.2,38.9975,
3404,3405,CA-2015-152527,17/10/2015,2015-10-17,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Los Angeles,California,90004.0,North,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",$77.88,2,0.0,3.894,
5659,5660,CA-2016-145261,12-18-2016,2016-12-21,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301.0,North,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,15.936,4,0.2,5.1792,
5924,5925,CA-2017-146458,11-19-2017,2017-11-22,Second Class,RB-19435,Richard Bierner,Consumer,United States,Springfield,Virginia,22153.0,North,OFF-AR-10001177,Office Supplies,Art,Newell 349,22.96,7,0.0,6.6584,
5265,5266,CA-2017-147452,30/09/2017,,First Class,CS-11845, Cari Sayre ,Corporate,United States,Seattle,Washington,98103.0,North,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0.0,5.7624,
473,474,CA-2014-144666,,,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110.0,North,TEC-PH-10002680, Technology  ,Phones,Samsung Galaxy Note 3,703.968,4,0.2,87.996,
8548,8549,CA-2015-149566,,,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,North,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,4,0.0,6.048,
5120,5121,CA-2014-149538,,,Standard,KB-16585, Ken Black ,Corporate,United States,Lafayette,Louisiana,70506,North,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,232.55,5,0.0,9.302,
9230,9231,CA-2017-133718,2017-07-23,07-26-2017,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90045.0,North,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),$58.32,9,0.0,27.9936,
6168,6169,CA-2015-132815,2015-09-19,2015-09-22,Second Class,RW-19540, Rick Wilson ,Corporate,United States,Los Angeles,California,90008.0,North,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.96,2,0.0,11.2504,
7992,7993,CA-2016-133872,2016-06-14,17/06/2016,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433.0,North,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2,0.2,$2.31,
9848,9849,CA-2017-169327,,,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008.0,North,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5,0.2,46.225,
3262,3263,CA-2014-140662,17/11/2014,11-19-2014,First Class,TS-21205,Thomas Seio,Corporate,United States,San Francisco,California,94109,North,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,733.95,7,0.0,352.296,
7328,7329,US-2014-131275,2014-03-18,2014-03-24,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank,California,91505.0,North,TEC-MA-10001148,TECHNOLOGY,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.968,4,0.2,415.9896,
3838,3839,CA-2014-126760,2014-07-26,,Standard Class,KM-16720,Kunst Miller,Consumer,United States,North Las Vegas,Nevada,89031.0,North,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,674.352,3,0.2,$-109.58,
8147,8148,US-2017-146822,,14/06/2017,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Salem,Virginia,24153.0,North,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12,4,0.0,23.0864,
7517,7518,US-2017-167920,,,2nd Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,North,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,146.45,5,0.0,48.3285,
8068,8069,US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,United States,San Francisco,California,94109.0,North,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,16.02,6,0.0,6.0876,
3617,3618,CA-2017-141929,,,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004.0,North,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495,
9989,9990,CA-2014-110422,01-21-2014,23/01/2014,Second Class,TB-21400, Tom Boeckenhauer ,Consumer,United States,Miami,Florida,33180.0,North,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,25.248,3,0.2,4.1028,
382,383,CA-2016-134775,10-28-2016,29/10/2016,First Class,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109.0,North,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",49.536,3,0.2,17.3376,
6722,6723,CA-2017-102974,09-19-2017,2017-09-24,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Los Angeles,California,90032.0,North,OFF-AR-10004956,Office Supplies,Art,Newell 33,$16.74,3,0.0,4.8546,
6843,6844,CA-2016-123946,,17/09/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153.0,North,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",67.9,5,0.0,0.679,
8686,8687,CA-2016-144015,26/06/2016,26/06/2016,Same Day,AH-10075,Adam Hart,Corporate,United States,Los Angeles,California,90036.0,North,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,231.72,2,0.0,11.586,
8711,8712,CA-2014-105648,,,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,San Diego,California,92037.0,North,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",626.352,3,0.2,-23.4882,check
2213,2214,CA-2017-129378,,,First Class,NS-18505, Neola Schneider ,Consumer,United States,San Jose,California,95123.0,North,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.504,
6656,6657,CA-2017-135937,20/02/2017,2017-02-27,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234.0,North,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,$51.17,2,0.2,-6.396,
4899,4900,CA-2016-130484,2016-08-22,27/08/2016,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030.0,North,OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,26.352,8,0.7,-18.4464,
8547,8548,CA-2015-149566,,,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,North,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3,0.0,17.55,
4088,4089,US-2014-156559,19/08/2014,2014-08-26,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Jonesboro,Arkansas,72401.0,North,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82,9,0.0,172.4814,
2093,2094,CA-2015-149678,2015-04-13,15/04/2015,Second Class,AW-10840,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401.0,North,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.0,$0.39,
837,838,US-2017-156083,,,Standard Class,JL-15175,James Lanier,Home Office,United States,Columbia,Tennessee,38401.0,North,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664,2,0.2,3.2616,
7955,7956,CA-2017-131807,,,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928.0,North,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,
1924,1925,CA-2017-126865,,,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024.0,North,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,92.94,3,0.0,$41.82,
72,73,US-2015-134026,04-26-2015,,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Memphis,Tennessee,38109.0,North,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,831.936,8,0.2,-114.3912,
6118,6119,CA-2017-143378,19/09/2017,25/09/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,97477.0,North,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976,3,0.2,19.1976,
2807,2808,CA-2015-148635,07-25-2015,07-27-2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,North,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,$6.22,
9496,9497,US-2016-123610,,16/05/2016,Standard Class,VM-21835,Vivian Mathis,Consumer,United States,Mission Viejo,California,92691.0,North,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,8.67,1,0.0,2.3409,
8262,8263,CA-2016-100307,15/12/2016,19/12/2016,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,72701.0,North,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0.0,9.3312,
7193,7194,CA-2016-110492,,14/02/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318.0,North,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,"$1,350.12",6,0.0,175.5156,
420,421,CA-2017-110478,,,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045.0,North,OFF-EN-10000483, Office Supplies  ,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",$15.25,1,0.0,7.015,
409,410,CA-2017-117457,,,Standard,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110.0,North,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,1,0.0,4.6464,
4269,4270,US-2017-124821,2017-06-25,29/06/2017,Second Class,AM-10705,Anne McFarland,Consumer,United States,Seattle,Washington,98115.0,North,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,0.0,148.138,
3535,3536,CA-2014-110849,2014-04-18,23/04/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049.0,North,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",11.62,2,0.0,3.6022,
4434,4435,CA-2016-168893,,,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420.0,North,FUR-TA-10003392, Furniture  ,Tables,Global Adaptabilities Conference Tables,842.94,3,0.0,160.1586,
1650,1651,CA-2014-135699,2014-08-29,29/08/2014,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,North,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,109.92,2,0.0,53.8608,
4453,4454,CA-2016-147137,,,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109.0,North,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,
8289,8290,CA-2014-156244,,16/08/2014,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,North,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,15.8436,
6277,6278,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105.0,North,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0.0,17.38,
7585,7586,CA-2014-163223,03-21-2014,2014-03-25,Standard Class,KH-16690, Kristen Hastings ,Corporate,United States,Springfield,Virginia,22153.0,North,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,122.97,3,0.0,60.2553,
9013,9014,CA-2017-143084,2017-03-18,2017-03-22,Standard Class,BP-11050,Barry Pond,Corporate,United States,Los Angeles,California,90008.0,North,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0.0,3.753,
5464,5465,CA-2014-146591,01-19-2014,2014-01-20,1st Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254.0,North,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.693,
103,104,US-2015-156867,2015-11-13,17/11/2015,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013.0,North,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,
8553,8554,US-2017-102904,11-13-2017,11-20-2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Decatur,Alabama,35601.0,North,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,239.92,8,0.0,23.992,
874,875,CA-2017-114636,08-25-2017,29/08/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Charlotte,North Carolina,28205.0,North,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,192.16,5,0.2,67.256,
8223,8224,CA-2016-104633,,06-16-2016,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104.0,North,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,83.646,
509,510,CA-2015-145352,16/03/2015,22/03/2015,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318.0,North,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,0.0,3177.475,
3983,3984,CA-2016-135265,,,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045.0,North,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,
6480,6481,CA-2017-140872,,,Standard Class,NR-18550,Nick Radford,Consumer,United States,Pembroke Pines,Florida,33024.0,North,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",24.472,7,0.2,1.8354,
1481,1482,US-2016-108455,,,Standard,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,North,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,33.87,3,0.0,8.8062,
8337,8338,CA-2014-153087,27/12/2014,,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601.0,North,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,4,0.0,11.7208,
5546,5547,CA-2017-151008,,,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,84020.0,North,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",25.16,2,0.0,10.5672,
3622,3623,CA-2014-159184,09-14-2014,19/09/2014,Standard Class,JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204.0,North,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",142.4,5,0.0,52.688,
4834,4835,CA-2017-167661,,,Standard Class,MP-18175, Mike Pelletier ,Home Office,United States,San Francisco,California,94110.0,North,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473,
3497,3498,CA-2016-107328,,2016-08-15,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036.0,North,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,487.92,6,0.0,136.6176,
1078,1079,CA-2017-132521,23/09/2017,2017-09-25,Second Class,DW-13540,Don Weiss,Consumer,United States,Seattle,Washington,98105.0,North,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0.0,8.4888,
8366,8367,CA-2014-109918,,,Second Class,LR-17035,Lisa Ryan,Corporate,United States,Santa Clara,California,95051,North,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4,0.0,7.3872,
2615,2616,CA-2014-147298,2014-04-26,,Standard Class,AG-10300,Aleksandra Gannaway,Corporate,United States,Los Angeles,California,90049.0,North,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,6,0.2,5.715,
3967,3968,CA-2016-146010,05-20-2016,2016-05-23,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906.0,North,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,-32.508,
1498,1499,CA-2016-141586,10-17-2016,20/10/2016,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,North,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",18.16,5,0.2,6.583,
2836,2837,CA-2017-110842,,16/11/2017,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036.0,North,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,19.44,3,0.0,9.3312,
7691,7692,US-2017-128951,2017-07-15,17/07/2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,23434.0,North,OFF-PA-10003177, Office Supplies  ,Paper,Xerox 1999,12.96,2,0.0,6.2208,
956,957,CA-2017-102414,15/05/2017,18/05/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023.0,North,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",$29.59,1,0.2,2.5893,
9519,9520,US-2017-104451,,,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,94110.0,North,OFF-AP-10000692,OFFICE SUPPLIES,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,0.0,22.7024,
4380,4381,CA-2015-152891,2015-10-25,10-30-2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,94110.0,North,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,0.0,16.3215,
3433,3434,CA-2017-131212,,,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006.0,North,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,24.816,3,0.2,8.3754,
3255,3256,CA-2016-155474,,14/07/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,98105.0,North,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,3,0.2,6.03,
7570,7571,CA-2014-133830,,,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045.0,North,OFF-FA-10002280,OFFICE SUPPLIES,Fasteners,Advantus Plastic Paper Clips,15.0,3,0.0,7.2,
6358,6359,CA-2017-139080,23/01/2017,28/01/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,98103.0,North,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,6.48,1,0.0,3.1104,
2910,2911,CA-2015-118444,,,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Coral Springs,Florida,33065,North,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,
3590,3591,CA-2017-146535,2017-11-24,30/11/2017,Standard,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475.0,North,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,1443.96,12,0.0,375.4296,
3686,3687,CA-2016-102792,13/12/2016,19/12/2016,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,North,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,9.84,3,0.0,3.2472,
9992,9993,CA-2017-121258,26/02/2017,,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,North,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,4,0.0,13.32,
8463,8464,CA-2014-100881,03-28-2014,,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105.0,North,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782,
465,466,CA-2016-109869,22/04/2016,2016-04-29,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023.0,North,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,
7775,7776,CA-2014-166961,12-27-2014,2014-12-31,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Moreno Valley,California,92553.0,North,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,$10.98,1,0.0,2.9646,
8892,8893,CA-2015-111038,,,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037.0,North,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672,
3320,3321,CA-2014-134551,20/12/2014,12-25-2014,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401.0,North,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,74.574,
4273,4274,US-2017-158505,2017-07-21,2017-07-21,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107.0,North,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.0,$7.54,
2508,2509,CA-2017-163902,,,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Los Angeles,California,90045.0,North,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,
9525,9526,CA-2017-156958,,,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,98115.0,North,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,0.0,39.98,
8094,8095,CA-2017-133046,2017-07-27,,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115.0,North,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",26.2,4,0.0,12.052,
2692,2693,US-2016-144211,08-28-2016,,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,80112.0,North,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,108.576,3,0.2,$8.14,
1703,1704,CA-2014-139857,,,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,San Diego,California,92037.0,North,OFF-FA-10001843,Office Supplies,Fasteners,Staples,12.35,5,0.0,5.8045,
7834,7835,CA-2015-106257,2015-04-13,04-17-2015,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Los Angeles,California,90045.0,North,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098,
8856,8857,CA-2017-135909,13/10/2017,20/10/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823.0,North,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0.0,39.8886,
6870,6871,US-2016-126452,21/08/2016,28/08/2016,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.0,North,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,47.52,9,0.0,21.384,
7238,7239,CA-2016-101651,12-24-2016,2016-12-30,Standard Class,SC-20305,,Consumer,United States,San Jose,California,95123.0,North,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0.0,18.4632,
3059,3060,CA-2017-131492,2017-10-19,2017-10-24,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110.0,North,FUR-TA-10003837,FURNITURE,Tables,Anderson Hickey Conga Table Tops & Accessories,$24.37,2,0.2,$-3.35,
7808,7809,US-2016-137295,,2016-01-13,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,27604.0,North,OFF-AR-10001955,Office Supplies,Art,Newell 319,47.616,3,0.2,5.952,
